Lord of the Seven Kingdoms,3
Stone Hedge,3
Dwarf,3
Smiling,3
Beasts,3
Anvil,3
Dagmer,3
Ilyn,3
Lord Balon,3
Nym,3
Herons,3
Left,3
Mollono Yos Dob,3
Stonedoor,3
Swann,3
Canals,3
Mazdhan,3
Benjen Stark,3
Lady Lemore,3
Trios,3
Edd Tollett,3
Lord Hornwood,3
Lord Bracken,3
Good Masters,3
Bay of Seals,3
Roggon,3
Lord Varys,3
Fourteen,3
Stick,3
Harma Dogshead,3
Dannel,3
Blower,3
Maidenpool,3
Lyanna,3
Narbert,3
Old Fishfoot,3
Prince Oberyn,3
Slave,3
Burned,3
Daemon Blackfyre,3
Kedry,3
Tytos Blackwood,3
Red Lamb,3
Jon Stark,3
Selhoru,3
Cregan Karstark,3
Maester Caleotte,3
Symond,3
Raff the Sweetling,3
Arry,3
Andalos,3
Little Pigeon,3
Steelshanks Walton,3
Alysane,3
Yherizan,3
Serra,3
Branch,3
Maester Luwin,3
Foxglove,3
Limper,3
Qohorik,3
Smith,3
Princess Rhaenys,3
Arys,3
Long Lake,3
Ghiscari Dawn,3
Cobblecat,3
Rylona Rhee,3
Second Son,3
Barbrey,3
Prince of Dorne,3
Belly,3
Lord Stark,3
Lady Hornwood,3
Lysa Arryn,3
Arys Oakheart,3
Maelys the Monstrous,3
Tall,3
Lord Blackwood,3
Lord Godric,3
Underfoot,3
Balerion,3
Cairns,3
Whale,3
Fishermonger,3
Ser Meryn,3
Ser Benethon,3
Samwell Tarly,3
Marq Mandrake,3
Wulls,3
Clanker,3
Weeping Water,3
Glovers,3
Fist,3
Flatlands,3
Camarron,3
Always,3
Paxter Redwyne,3
Septa Lemore,3
Black Walls,3
Morgo,3
Zahrina,3
Aegon Targaryen,3
Rhaegar Frey,3
Gerold Dayne,3
Tallharts,3
Tristifer Botley,3
Storm Crow,3
Hother Umber,3
Lord of the Hornwood,3
Unnatural History,3
Crossbow Ridge,3
Garth Greyfeather,3
Old Wyk,3
Tormund Thunderfist,3
Prince of Pentos,3
Artos Flint,3
Sunset Kingdoms,3
Great Wyk,3
Tristan Rivers,3
Aemon Targaryen,3
Lucas,3
Coles,3
Jarl,3
Grey Jeyne,3
Never,3
Ser Ronnet,3
Prince Frog,3
Ship,3
Kasporio the Cunning,3
Girl,3
Doreah,3
Fishfoot,3
Plaza,3
Orell,3
Lyanna Stark,3
The Seven,3
Loras Tyrell,3
Egg,3
Ser Gregor,2
Lady Korra,2
Crowfood Umber,2
Beric Dondarrion,2
Spear Tower,2
Dragon,2
Dagmer Cleftjaw,2
Silken Cloud,2
Weg Wun Dar Wun,2
Conningtons,2
Stars,2
Azzak,2
Badbrother,2
Nan,2
Toregg the Tall,2
Hoster Blackwood,2
Sword,2
Lord Slynt,2
Ynys,2
Clegane,2
Ser Dorden,2
Borrell,2
Ser Gerris,2
Fishfoot Yard,2
Middle Liddle,2
Aly,2
Deep Lake,2
Queensgate,2
Faces,2
Mogat,2
Vale of Arryn,2
Cock,2
Lazy Eel,2
Maester Medrick,2
Ser Duck,2
Raymun,2
Jax,2
Elza,2
Sparrowhawk,2
Eyed Maid,2
Marlon Manderly,2
Sealskinner,2
Sniff,2
Brendel Byrne,2
Barba Bracken,2
White Book,2
Jez,2
Euron Crow,2
Dawn Age,2
Cleon the Great,2
Old Mint,2
Prince Lewyn,2
Reynes,2
Sunset,2
Bonebreaker,2
Humfrey Clifton,2
Wife,2
Master of the Skahazadhan,2
Ar Noy,2
Syrax,2
Daeron the Good,2
King of Meereen,2
Walls,2
First Builder,2
Sunderland,2
Lady Cerwyn,2
Scion,2
Lorent,2
Skulls,2
Lord Too,2
Kettleblack,2
Rains,2
Ser Aenys,2
Curse,2
Willem Darry,2
Brave Magister,2
Wild,2
Bedwyck,2
Oberyn Martell,2
Lymond Pease,2
Galbart,2
Rhoynish,2
Canal,2
Rodrik Cassel,2
Orson,2
Flea,2
Alios,2
Red Oarsman,2
Fat Walda,2
Satin Palace,2
Mirri Maz Duur,2
Helicent,2
Woe,2
Willing Maiden,2
Noye,2
Iron Isles,2
Owen,2
Selyse Baratheon,2
Jade Compendium,2
Nagga,2
Elephant,2
Lord Hand,2
Ghozai,2
Hewett,2
Malegorn,2
Squab,2
Rhazdar,2
Maids,2
Chroyane,2
Danny Flint,2
Cotter,2
Honeytree,2
Harl,2
Rabbit,2
Reader,2
Feast,2
Red Ronnet,2
Acorn Water,2
Son,2
Gulltown,2
Margaery Tyrell,2
Arthur Dayne,2
Osney,2
Growler,2
Sistermen,2
Slate,2
Lewyn,2
Prince of Dragonflies,2
Sister,2
Consort,2
Forest,2
Noyne,2
Pyat Pree,2
Rhaegar Targaryen,2
Summerhall,2
Grazdan zo Galare,2
Littlesister,2
Belicho,2
Old Pomegranate,2
Yellow Whale,2
Lord Willam,2
Ghazeen,2
Boneway,2
Lord Plumm,2
Wash,2
Talker,2
Ser Gerold,2
Triarch Malaquo,2
Shadow,2
Velos,2
Gallows Gate,2
Arryn,2
Speech,2
Pink Graces,2
Lord Mormont,2
Tormund Horn,2
Lucifer Long,2
Rat Cook,2
Wisdom,2
Storm Dancer,2
Lord Randyll,2
Tatters,2
Octarch,2
Ny Sar,2
Shaggydog,2
Petyr Baelish,2
Pass,2
Kettleblacks,2
Lewis Lanster,2
Ser Loras,2
Burton Humble,2
Soren,2
Pate,2
Edmure,2
Rickard Stark,2
Long Night,2
Symeon,2
Gelmarr the Grim,2
Qavo Nogarys,2
Toed Harl,2
Dick Follard,2
Meha,2
Roggo,2
Obella,2
Dove,2
Ser Wendel,2
Blind Doss,2
Seal Rock,2
Green Fork,2
Ser Brynden,2
Torgon the Latecomer,2
Gates,2
Blind Bastard,2
Brea,2
Aegor Rivers,2
Lord Littlefinger,2
Lord Peasebury,2
Lamentation,2
Quazzar,2
Edrick Snowbeard,2
Rangers,2
Bay of Ice,2
Lady Val,2
Pureborn,2
Queen of Cities,2
Khal Jhaqo,2
Morna White Mask,2
Old Way,2
Dayne,2
Casterlys,2
Frozen Shore,2
Cunt,2
Left Hand Lew,2
Whispering Wood,2
Maester Munkun,2
Blackhaven,2
Bloodraven,2
Edric Storm,2
Bane,2
Harlot,2
Breakwater,2
Ricasso,2
Gynir Rednose,2
Visenya,2
Mermaid,2
Ser Lambert,2
Tom Tidewood,2
Thoros,2
Black Dread,2
Wood,2
Hother,2
Shieldbreaker,2
Stranger,2
Roose Ryswell,2
Brus,2
Aggar,2
Gavin the Trader,2
Jenny,2
King of the Andals,2
Frostfangs,2
True History,2
Blount,2
Fowler,2
Orson Stone,2
Wulfe,2
Dagon Codd,2
Arryns,2
Timett,2
Hosts,2
Lord Qyburn,2
Oldfather,2
Lord Tyrell,2
Wicked Sister,2
Love,2
High Hermitage,2
Alester Florent,2
Wylla Manderly,2
Slaver Cities,2
Sam Tarly,2
Little Rhoyne,2
Devyn Sealskinner,2
Meraxes,2
Sunset Sea,2
Ser Marlon,2
Maze,2
Franklyn,2
Lady Walda,2
Latecomer,2
Ser Theodan,2
Rosby,2
Pisswater Bend,2
Snowylocks,2
Gylo Rhegan,2
Varys the Spider,2
Tarth,2
Port,2
High Priest,2
Tal Toraq,2
Young Dragon,2
Quenton Greyjoy,2
Holdfast,2
Greenstone,2
Urho,2
Lady Asha,2
Urrax,2
Burned Tower,2
Norreys,2
Alliser,2
Horn Hill,2
Elyria,2
Fawn,2
Grey Wind,2
Kingswood,2
Daeron,2
Shagga,2
Lady of Barrowton,2
Wildlings,2
Conquest,2
Harvest Hall,2
Moat,2
Sweetsister,2
Lothston,2
Black Dragon,2
Whiteye,2
Styr,2
Osfryd,2
Monstrous,2
Boros,2
Drohe,2
Greyskin,2
Osmund Kettleblack,2
Hungry,2
Alfyn Crowkiller,2
Nail,2
Rodrik Ryswell,2
Steelshanks,2
Sloe,2
Ser Ronald,2
Brienne,2
Sybelle,2
Stalker,2
Domeric,2
First Keep,2
Many Faces,2
Xhoan Daxos,2
Missy,2
Torwynd,2
Drunken Conqueror,2
Zekko,2
Lord Fell,2
Dagon the Drunkard,2
Drunken Giant,2
Whittlestick,2
Walys Flowers,2
Hugh,2
Ralf Stonehouse,2
Queen Whore,2
Casso,2
Horns,2
Alannys,2
Maester Pylos,2
King Baelor,2
Big Liddle,2
Merryweather,2
Gardens,2
Cletus Yronwood,2
Redfort,2
Torrent,2
Tumco,2
Rain,2
Mud,2
Godric Borrell,2
Rickard Ryswell,2
Tagganaro,2
Ser Richard,2
Kegs,2
Redwyne,2
Baelish,2
Dorea,2
Renly,2
Naqqan,1
Steffar Stammerer,1
Cayn,1
Lady Brienne,1
Quentyn the Craven,1
Triston,1
Garth the Gross,1
Wyls,1
Butcher,1
Urho the Unwashed,1
Ralf,1
Gendel,1
Ser Harys,1
Reaper,1
Alysane Mormont,1
Last Hearth,1
Morgan,1
Black Maris,1
Rodrik Stark,1
Wobblecheeks,1
Ella,1
Ser Wylis,1
Waters,1
Hazzat,1
Harwood,1
Ashara Dayne,1
White Graces,1
